브랜드,모델명,세부모델명,차종,트림명,가격,전장,전폭,전고,축거,윤거 (전),윤거 (후),오버행 (전),오버행 (후),차음 유리,자외선 차단유리,엔진형식,배기량,최고출력,최대토크,최고속도,제로백,친환경,연료,연료탱크,CO₂ 배출,배터리 용량,배터리 전압,배터리 제조사,배터리 종류,충전방식 (급속),충전방식 (완속),충전시간 (급속),충전시간 (완속),에너지소비효율,복합연비,고속연비,도심연비,복합전비,고속전비,도심전비,복합 주행거리,고속 주행거리,도심 주행거리,정속주행,변속기,굴림방식,브레이크 (전),브레이크 (후),서스펜션 (전),서스펜션 (후),타이어 (전),타이어 (후),휠 (전),휠 (후),주차보조,주행안전,보행자 안전,공회전 제한장치,에어백,도어포켓 라이트,엠비언트 라이트,룸미러,헤드램프,헤드램프 부가기능,주간 주행등,리어 램프,전방 안개등,아웃 사이드미러,주요기능,승차정원,시트배열,시트재질,동승석,운전석,뒷좌석 송풍구,뒷좌석 측면커튼,뒷좌석 후면커튼,계기판,스티어링 휠,화면크기,사운드시스템,스피커,적재량,적재함 길이,적재함 너비,적재함 높이,트렁크,트렁크 (전) 용량,트렁크 (후) 용량,에어컨,엔진시동,와이퍼,파워 아웃렛,온도조절 범위,루프,주차 브레이크,부가기능
BMW,4 Series,2024년형 컨버터블 가솔린 3.0,중형,M440i xDrive Convertible Online Exclusive (P1) (A/T),97500000,,,,,,,,,,,직렬 6기통,2998.0,"387/5,800~6,500 ps/rpm","51.0/1,800~5,000 kg.m/rpm",250 km/h,4.5 초,,가솔린,,177.0,,,,,,,,,4 등급,9.6,12.1,8.2,,,,,,,"CC (정지, 재출발)",자동 8단,4WD,벤틸레이티드 디스크,벤틸레이티드 디스크,맥퍼슨 스트럿,멀티링크,225/40R,255/35R,19 인치,19 인치,"전방감지 ,
후방감지 ,
측면감지 ,
전방카메라 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전자 제어 서스펜션 ,
전방 추돌 경고 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",보행자 인식 긴급제동,오토 스타트/스톱,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
커튼",,유,자동디밍,LED,"오토 라이트 컨트롤 ,
오토 하이빔",,,,"전동접이 ,
자동디밍","내비게이션 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",4.0,2 + 2,버네스카,"열선 ,
통풍 ,
전동조절 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
메모리 ,
요추받침",,,,"HUD ,
디지털","가죽 ,
열선",14.9 인치,Harman/Kardon,,,,,,"전동식 ,
스마트 트렁크",,385 ℓ,,"버튼시동 ,
스마트폰 디지털키",,"USB ,
스마트폰 무선 충전",3 존,,"전자식 ,
오토홀드","터치스크린 ,
애플 카플레이 ,
안드로이드 오토"
BMW,4 Series,2024년형 컨버터블 가솔린 3.0,중형,M440i xDrive Convertible Online Exclusive (P2) (A/T),97800000,,,,,,,,,,,직렬 6기통,2998.0,"387/5,800~6,500 ps/rpm","51.0/1,800~5,000 kg.m/rpm",250 km/h,4.5 초,,가솔린,,177.0,,,,,,,,,4 등급,9.6,12.1,8.2,,,,,,,"CC (정지, 재출발)",자동 8단,4WD,벤틸레이티드 디스크,벤틸레이티드 디스크,맥퍼슨 스트럿,멀티링크,225/40R,255/35R,19 인치,19 인치,"전방감지 ,
후방감지 ,
측면감지 ,
전방카메라 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전자 제어 서스펜션 ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조","액티브 후드 ,
보행자 인식 긴급제동",오토 스타트/스톱,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
커튼",,유,자동디밍,LED,"오토 라이트 컨트롤 ,
오토 하이빔",,,,"전동접이 ,
자동디밍","내비게이션 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",4.0,2 + 2,버네스카,"열선 ,
통풍 ,
전동조절 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
메모리 ,
요추받침",,,,"HUD ,
디지털","가죽 ,
열선",14.9 인치,Harman/Kardon,,,,,,"전동식 ,
스마트 트렁크",,385 ℓ,,"버튼시동 ,
스마트폰 디지털키",,"USB ,
스마트폰 무선 충전",3 존,,"전자식 ,
오토홀드","터치스크린 ,
애플 카플레이 ,
안드로이드 오토"
BMW,4 Series,2024년형 그란쿠페 가솔린 2.0,중형,420i Gran Coupe M Sport (P2) (A/T),64800000,"4,785 mm","1,850 mm","1,440 mm","2,855 mm",,,,,,,직렬 4기통,1998.0,"184/5,000 ps/rpm","30.6/1,400~4,200 kg.m/rpm",235 km/h,7.9 초,저공해 3종,가솔린,59 ℓ,150.0,,,,,,,,,4 등급,11.2,13.5,9.8,,,,,,,"CC (정지, 재출발)",자동 8단,FR,벤틸레이티드 디스크,벤틸레이티드 디스크,맥퍼슨 스트럿,멀티링크,245/40R,255/40R,19 인치,19 인치,"전방감지 ,
후방감지 ,
후방카메라 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전자 제어 서스펜션 ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조","액티브 후드 ,
보행자 인식 긴급제동",오토 스타트/스톱,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
커튼",,유,자동디밍,LED,,,,,"전동접이 ,
전동조절 ,
자동디밍","내비게이션 ,
텔레매틱스 ,
블루투스",5.0,2 + 3,버네스카,"열선 ,
통풍 ,
전동조절 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
메모리 ,
요추받침",,,,디지털,"가죽 ,
열선",14.9 인치,Harman/Kardon,,,,,,"전동식 ,
스마트 트렁크",,470 ℓ,자동 온도조절,"버튼시동 ,
스마트폰 디지털키",,"USB ,
스마트폰 무선 충전",3 존,선루프,,"터치스크린 ,
애플 카플레이 ,
안드로이드 오토"
BMW,4 Series,2024년형 그란쿠페 가솔린 2.0,중형,420i Gran Coupe M Sport (P3) (A/T),65100000,"4,785 mm","1,850 mm","1,440 mm","2,855 mm",,,,,,,직렬 4기통,1998.0,"184/5,000 ps/rpm","30.6/1,400~4,200 kg.m/rpm",235 km/h,7.9 초,저공해 3종,가솔린,59 ℓ,150.0,,,,,,,,,4 등급,11.2,13.5,9.8,,,,,,,"CC (정지, 재출발)",자동 8단,FR,벤틸레이티드 디스크,벤틸레이티드 디스크,맥퍼슨 스트럿,멀티링크,245/40R,255/40R,19 인치,19 인치,"전방감지 ,
후방감지 ,
후방카메라 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전자 제어 서스펜션 ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조","액티브 후드 ,
보행자 인식 긴급제동",오토 스타트/스톱,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
커튼",,유,자동디밍,LED,,,,,"전동접이 ,
전동조절 ,
자동디밍","내비게이션 ,
텔레매틱스 ,
블루투스",5.0,2 + 3,버네스카,"열선 ,
통풍 ,
전동조절 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
메모리 ,
요추받침",,,,디지털,"가죽 ,
열선",14.9 인치,Harman/Kardon,,,,,,"전동식 ,
스마트 트렁크",,470 ℓ,자동 온도조절,"버튼시동 ,
원격시동 ,
스마트폰 디지털키",,"USB ,
스마트폰 무선 충전",3 존,선루프,,"터치스크린 ,
애플 카플레이 ,
안드로이드 오토"
기아,카니발,2024년형 디젤 2.2 (7인승),대형MPV,노블레스 (A/T),43620000,"5,155 mm","1,995 mm","1,775 mm","3,090 mm","1,741 mm","1,741 mm",,,"앞면 ,
앞좌석 ,
뒷좌석",,직렬 4기통,2151.0,"194/3,800 ps/rpm","45.0/1,750~2,750 kg.m/rpm",,,,디젤,72 ℓ,146.0,,,,,,,,,3 등급,13.1,15.3,11.6,,,,,,,"CC (정지, 재출발) ,
고속도로 주행 보조",자동 8단,FF,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,235/55R,235/55R,19 인치,19 인치,"전방감지 ,
후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
경사로 밀림 방지 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",보행자 인식 긴급제동,고급형 ISG,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
커튼",,,"자동디밍 ,
하이패스 내장",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",7.0,2 + 2 + 3,가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치","열선 ,
통풍 ,
전동조절 ,
요추받침",,"2열 ,
3열",,디지털,"가죽 ,
열선 ,
틸트 ,
텔레스코픽 ,
진동 위험 경고",12.3 인치,,8.0,,,,,"전동식 ,
스마트 트렁크",,,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
원격시동",전방 레인센서,"12V 파워 아울렛 ,
USB ,
스마트폰 무선 충전",,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토"
기아,카니발,2024년형 디젤 2.2 (7인승),대형MPV,아웃도어 (A/T),42630000,"5,155 mm","1,995 mm","1,775 mm","3,090 mm","1,741 mm","1,741 mm",,,"앞면 ,
앞좌석 ,
뒷좌석",,직렬 4기통,2151.0,"194/3,800 ps/rpm","45.0/1,750~2,750 kg.m/rpm",,,,디젤,72 ℓ,146.0,,,,,,,,,3 등급,13.1,15.3,11.6,,,,,,,"CC (정지, 재출발) ,
고속도로 주행 보조",자동 8단,FF,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,235/55R,235/55R,19 인치,19 인치,"전방감지 ,
후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
경사로 밀림 방지 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",보행자 인식 긴급제동,고급형 ISG,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
커튼",,,"자동디밍 ,
하이패스 내장",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",7.0,2 + 2 + 3,가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치","열선 ,
통풍 ,
전동조절 ,
요추받침",,"2열 ,
3열",,디지털,"가죽 ,
열선 ,
틸트 ,
텔레스코픽 ,
진동 위험 경고",12.3 인치,,8.0,,,,,"전동식 ,
스마트 트렁크",,,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
원격시동",전방 레인센서,"12V 파워 아울렛 ,
USB ,
스마트폰 무선 충전",,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토"
기아,카니발,2024년형 디젤 2.2 (7인승),대형MPV,시그니처 (A/T),47180000,"5,155 mm","1,995 mm","1,775 mm","3,090 mm","1,741 mm","1,741 mm",,,"앞면 ,
앞좌석 ,
뒷좌석",,직렬 4기통,2151.0,"194/3,800 ps/rpm","45.0/1,750~2,750 kg.m/rpm",,,,디젤,72 ℓ,146.0,,,,,,,,,3 등급,13.1,15.3,11.6,,,,,,,"CC (정지, 재출발) ,
고속도로 주행 보조",자동 8단,FF,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,235/55R,235/55R,19 인치,19 인치,"전방감지 ,
후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
경사로 밀림 방지 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",보행자 인식 긴급제동,고급형 ISG,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
커튼",,유,"자동디밍 ,
하이패스 내장",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선 ,
후진 자동하향 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",7.0,2 + 2 + 3,나파가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치","열선 ,
통풍 ,
전동조절 ,
이지억세스 ,
메모리 ,
요추받침",,"2열 ,
3열",,디지털,"가죽 ,
열선 ,
틸트 ,
텔레스코픽 ,
진동 위험 경고",12.3 인치,,8.0,,,,,"전동식 ,
스마트 트렁크",,,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
원격시동",전방 레인센서,"12V 파워 아울렛 ,
USB ,
220V ,
스마트폰 무선 충전",,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토"
기아,카니발,2024년형 디젤 2.2 (7인승),대형MPV,그래비티 (A/T),48000000,"5,155 mm","1,995 mm","1,775 mm","3,090 mm","1,741 mm","1,741 mm",,,"앞면 ,
앞좌석 ,
뒷좌석",,직렬 4기통,2151.0,"194/3,800 ps/rpm","45.0/1,750~2,750 kg.m/rpm",,,,디젤,72 ℓ,146.0,,,,,,,,,3 등급,13.1,15.3,11.6,,,,,,,"CC (정지, 재출발) ,
고속도로 주행 보조",자동 8단,FF,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,235/55R,235/55R,19 인치,19 인치,"전방감지 ,
후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
경사로 밀림 방지 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",보행자 인식 긴급제동,고급형 ISG,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
커튼",,유,"자동디밍 ,
하이패스 내장",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,"LED ,
급제동 경보",LED,"전동접이 ,
전동조절 ,
열선 ,
후진 자동하향 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",7.0,2 + 2 + 3,나파가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치","열선 ,
통풍 ,
전동조절 ,
이지억세스 ,
메모리 ,
요추받침",,"2열 ,
3열",,디지털,"가죽 ,
열선 ,
틸트 ,
텔레스코픽 ,
진동 위험 경고",12.3 인치,,8.0,,,,,"전동식 ,
스마트 트렁크",,,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
원격시동",전방 레인센서,"12V 파워 아울렛 ,
USB ,
220V ,
스마트폰 무선 충전",,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토"
BMW,4 Series,2024년형 그란쿠페 디젤 2.0,중형,420d Gran Coupe M Sport (P2) (A/T),67300000,"4,785 mm","1,850 mm","1,440 mm","2,855 mm",,,,,,,직렬 4기통,1995.0,"190/4,000 ps/rpm","40.8/1,750~2,500 kg.m/rpm",235 km/h,7.5 초,,디젤,59 ℓ,126.0,,,,,,,,,2 등급,15.0,17.5,13.4,,,,,,,"CC (정지, 재출발)",자동 8단,FR,벤틸레이티드 디스크,벤틸레이티드 디스크,맥퍼슨 스트럿,멀티링크,245/40R,255/40R,19 인치,19 인치,"전방감지 ,
후방감지 ,
후방카메라 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전자 제어 서스펜션 ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",액티브 후드,오토 스타트/스톱,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
커튼",,유,자동디밍,LED,,,,,"전동접이 ,
전동조절 ,
자동디밍","내비게이션 ,
텔레매틱스 ,
블루투스",5.0,2 + 3,버네스카,"열선 ,
통풍 ,
전동조절 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
메모리 ,
요추받침",,,,디지털,"가죽 ,
열선",14.9 인치,Harman/Kardon,,,,,,"전동식 ,
스마트 트렁크",,470 ℓ,자동 온도조절,"버튼시동 ,
스마트폰 디지털키",,"USB ,
스마트폰 무선 충전",3 존,선루프,,"터치스크린 ,
애플 카플레이 ,
안드로이드 오토"
폴스타,Polestar 4,2024년형 전기,중형SUV,Long range Single motor (incl. Pilot pack) (A/T),66900000,"4,840 mm","2,008 mm","1,534 mm","2,999 mm",,,,,,,,,,,200 km/h,7.1 초,저공해 1종,전기(배터리),,,100 kWh,400 V,CATL,리튬 이온,DC콤보 (7핀),,30 분,11 시간,,,,,,,,511 km,488 km,530 km,CC (차간 조절),자동 1단,FR,벤틸레이티드 디스크,벤틸레이티드 디스크,,,255/50R,255/50R,20 인치,20 인치,"전방감지 ,
후방감지 ,
측면감지 ,
전방카메라 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",,,"운전석 ,
동승석 ,
사이드 (앞) ,
커튼",,유,카메라 뷰,LED,오토 하이빔,LED,LED,,"전동접이 ,
전동조절 ,
열선 ,
후진 자동하향 ,
퍼들램프","내비게이션 ,
라디오 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5.0,2 + 3,직물,"열선 ,
전동조절","열선 ,
전동조절",,,,디지털,"틸트 ,
텔레스코픽",15.4 인치,,8.0,,,,,전동식,15 ℓ,526 ℓ,자동 온도조절,버튼시동,전방 레인센서,"12V 파워 아울렛 ,
USB ,
스마트폰 무선 충전",2 존,글라스 루프,전자식,터치스크린
폴스타,Polestar 4,2024년형 전기,중형SUV,Long range Dual motor (incl. Pilot pack) (A/T),71900000,"4,840 mm","2,008 mm","1,534 mm","2,999 mm",,,,,,,,,,,200 km/h,3.8 초,저공해 1종,전기(배터리),,,100 kWh,400 V,CATL,리튬 이온,DC콤보 (7핀),,30 분,11 시간,,,,,,,,,,,CC (차간 조절),자동 1단,AWD,벤틸레이티드 디스크,벤틸레이티드 디스크,,,255/50R,255/50R,20 인치,20 인치,"전방감지 ,
후방감지 ,
측면감지 ,
전방카메라 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",,,"운전석 ,
동승석 ,
사이드 (앞) ,
커튼",,유,카메라 뷰,LED,오토 하이빔,LED,LED,,"전동접이 ,
전동조절 ,
열선 ,
후진 자동하향 ,
퍼들램프","내비게이션 ,
라디오 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5.0,2 + 3,직물,"열선 ,
전동조절","열선 ,
전동조절",,,,디지털,"틸트 ,
텔레스코픽",15.4 인치,,8.0,,,,,전동식,15 ℓ,526 ℓ,자동 온도조절,버튼시동,전방 레인센서,"12V 파워 아울렛 ,
USB ,
스마트폰 무선 충전",2 존,글라스 루프,전자식,터치스크린
벤츠,C-Class,2024년형 가솔린 2.0,중형,C200 Avantgarde (A/T),62000000,"4,795 mm","1,820 mm","1,455 mm","2,865 mm",,,,,,,직렬 4기통,1999.0,"204/6,100 ps/rpm","32.6/2,000~4,000 kg.m/rpm",241 km/h,7.1 초,저공해 2종,가솔린,66 ℓ,143.0,,,,,,,,,3 등급,11.9,14.2,10.5,,,,,,,,자동 9단,FR,벤틸레이티드 디스크,벤틸레이티드 디스크,멀티링크,멀티링크,225/45R,245/40R,18 인치,18 인치,"전방감지 ,
후방감지 ,
후방카메라 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
부주의 운전 경보 ,
차선 이탈 방지 보조 ,
주행 조향 보조",액티브 후드,,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,64색,하이패스 내장,LED,"오토 라이트 컨트롤 ,
오토 하이빔",,급제동 경보,,,"내비게이션 ,
라디오 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5.0,2 + 3,ARTICO,"열선 ,
통풍 ,
전동조절 ,
메모리","열선 ,
통풍 ,
전동조절 ,
메모리",,,,디지털,"가죽 ,
열선",11.9 인치,,,,,,,"전동식 ,
스마트 트렁크",,455 ℓ,자동 온도조절,"버튼시동 ,
원격시동 ,
스마트폰 디지털키",,"USB ,
스마트폰 무선 충전",2 존,파노라마 선루프,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토"
벤츠,C-Class,2024년형 가솔린 2.0,중형,C200 AMG Line (A/T),65000000,"4,795 mm","1,820 mm","1,455 mm","2,865 mm",,,,,,,직렬 4기통,1999.0,"204/6,100 ps/rpm","32.6/2,000~4,000 kg.m/rpm",241 km/h,7.1 초,저공해 2종,가솔린,66 ℓ,143.0,,,,,,,,,3 등급,11.9,14.2,10.5,,,,,,,,자동 9단,FR,벤틸레이티드 디스크,벤틸레이티드 디스크,멀티링크,멀티링크,225/45R,245/40R,18 인치,18 인치,"전방감지 ,
후방감지 ,
후방카메라 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
부주의 운전 경보 ,
차선 이탈 방지 보조 ,
주행 조향 보조",액티브 후드,,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,64색,하이패스 내장,LED,"오토 라이트 컨트롤 ,
오토 하이빔",,급제동 경보,,,"내비게이션 ,
라디오 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5.0,2 + 3,ARTICO,"열선 ,
통풍 ,
전동조절 ,
메모리","열선 ,
통풍 ,
전동조절 ,
메모리",,,,디지털,"가죽 ,
열선",11.9 인치,,,,,,,"전동식 ,
스마트 트렁크",,455 ℓ,자동 온도조절,"버튼시동 ,
원격시동 ,
스마트폰 디지털키",,"USB ,
스마트폰 무선 충전",2 존,파노라마 선루프,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토"
벤츠,C-Class,2024년형 가솔린 2.0,중형,C300 4MATIC Avantgarde (A/T),68800000,"4,795 mm","1,820 mm","1,455 mm","2,865 mm",,,,,,,직렬 4기통,1999.0,"258/5,800 ps/rpm","40.8/2,000~3,200 kg.m/rpm",250 km/h,6.0 초,저공해 2종,가솔린,66 ℓ,154.0,,,,,,,,,5 등급,11.1,13.3,9.7,,,,,,,,자동 9단,4WD,벤틸레이티드 디스크,벤틸레이티드 디스크,멀티링크,멀티링크,225/45R,245/40R,18 인치,18 인치,"전방감지 ,
후방감지 ,
측면감지 ,
전방카메라 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전자 제어 서스펜션 ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
부주의 운전 경보 ,
차선 이탈 방지 보조 ,
주행 조향 보조",액티브 후드,,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,64색,하이패스 내장,LED,오토 하이빔,,급제동 경보,,,"내비게이션 ,
텔레매틱스 ,
블루투스",5.0,2 + 3,ARTICO,"열선 ,
통풍 ,
전동조절 ,
메모리","열선 ,
통풍 ,
전동조절 ,
메모리",,,,디지털,"가죽 ,
열선",11.9 인치,,,,,,,"전동식 ,
스마트 트렁크",,455 ℓ,자동 온도조절,"버튼시동 ,
원격시동 ,
스마트폰 디지털키",,"USB ,
스마트폰 무선 충전",2 존,파노라마 선루프,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토"
벤츠,C-Class,2024년형 가솔린 2.0,중형,C300 4MATIC AMG Line (A/T),76000000,"4,795 mm","1,820 mm","1,455 mm","2,865 mm",,,,,,,직렬 4기통,1999.0,"258/5,800 ps/rpm","40.8/2,000~3,200 kg.m/rpm",250 km/h,6.0 초,저공해 2종,가솔린,66 ℓ,154.0,,,,,,,,,5 등급,11.1,13.3,9.7,,,,,,,,자동 9단,4WD,벤틸레이티드 디스크,벤틸레이티드 디스크,멀티링크,멀티링크,225/40R,255/35R,19 인치,19 인치,"전방감지 ,
후방감지 ,
측면감지 ,
전방카메라 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전자 제어 서스펜션 ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
부주의 운전 경보 ,
차선 이탈 방지 보조 ,
주행 조향 보조",액티브 후드,,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,64색,하이패스 내장,LED,오토 하이빔,,급제동 경보,,,"내비게이션 ,
텔레매틱스 ,
블루투스",5.0,2 + 3,스포츠 ARTICO,"열선 ,
통풍 ,
전동조절 ,
메모리","열선 ,
통풍 ,
전동조절 ,
메모리",,,,"HUD ,
디지털","가죽 ,
열선",11.9 인치,,,,,,,"전동식 ,
스마트 트렁크",,455 ℓ,자동 온도조절,"버튼시동 ,
원격시동 ,
스마트폰 디지털키",,스마트폰 무선 충전,2 존,파노라마 선루프,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토"
