브랜드,모델명,세부모델명,차종,트림명,가격,전장,전폭,전고,축거,윤거 (전),윤거 (후),오버행 (전),오버행 (후),차음 유리,자외선 차단유리,엔진형식,배기량,최고출력,최대토크,최고속도,제로백,친환경,연료,연료탱크,CO₂ 배출,배터리 용량,배터리 전압,배터리 제조사,배터리 종류,충전방식 (급속),충전방식 (완속),충전시간 (급속),충전시간 (완속),에너지소비효율,복합연비,고속연비,도심연비,복합 주행거리,고속 주행거리,도심 주행거리,정속주행,변속기,굴림방식,브레이크 (전),브레이크 (후),서스펜션 (전),서스펜션 (후),타이어 (전),타이어 (후),휠 (전),휠 (후),주차보조,주행안전,보행자 안전,공회전 제한장치,에어백,도어포켓 라이트,엠비언트 라이트,룸미러,헤드램프,헤드램프 부가기능,주간 주행등,리어 램프,전방 안개등,아웃 사이드미러,주요기능,승차정원,시트배열,시트재질,동승석,운전석,뒷좌석 송풍구,뒷좌석 측면커튼,뒷좌석 후면커튼,계기판,스티어링 휠,화면크기,사운드시스템,스피커,적재량,적재함 길이,적재함 너비,적재함 높이,트렁크,트렁크 (전) 용량,트렁크 (후) 용량,에어컨,엔진시동,와이퍼,파워 아웃렛,온도조절 범위,루프,주차 브레이크,부가기능,고속전비,복합전비,도심전비
랜드로버,Range Rover,2024년형 디젤 3.0,대형SUV,D350 Autobiography SWB (A/T),"223,900,000원","5,252 mm","2,003 mm","1,870 mm","3,197 mm","1,702 mm","1,704 mm",,,,앞면,직렬 6기통,"2,997 cc","350/4,000 ps/rpm","71.4/1,500~3,000 kg.m/rpm",234 km/h,6.3 초,,디젤,80 ℓ,193 g/km,,,,,,,,,4 등급,10.1 km/ℓ,12.3 km/ℓ,8.8 km/ℓ,,,,"CC (정지, 재출발) ,
고속도로 주행 보조 ,
경사로 저속 주행장치",자동 8단,AWD,벤틸레이티드 디스크,벤틸레이티드 디스크,더블 위시본,멀티링크,285/45R,285/45R,22 인치,22 인치,"전방감지 ,
후방감지 ,
측면감지 ,
전방카메라 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전자 제어 서스펜션 ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
경사로 밀림 방지 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",,지원,,,유,"자동디밍 ,
하이패스 내장 ,
카메라 뷰",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,"LED ,
후방 안개등",LED,"전동접이 ,
전동조절 ,
열선 ,
자동디밍 ,
방향지시등","내비게이션 ,
라디오 ,
오디오 파일 재생 ,
블루투스",5,2 + 3,천연가죽,"열선 ,
통풍 ,
전동조절 ,
메모리 ,
요추받침 ,
안마기능","열선 ,
통풍 ,
전동조절 ,
메모리 ,
요추받침 ,
안마기능",,2열,전동식,"HUD ,
디지털","가죽 ,
열선 ,
전동 조절",13.1 인치,Meridian,,,,,,"전동식 ,
스마트 트렁크",,"1,050 ℓ","자동 온도조절 ,
자동 성에제거",버튼시동,전방 레인센서,"12V 파워 아울렛 ,
USB ,
스마트폰 무선 충전",4 존,파노라마 선루프,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
현대,디 올 뉴 그랜저,2025년형 가솔린 2.5,준대형,프리미엄 (A/T),"37,680,000원","5,035 mm","1,880 mm","1,460 mm","2,895 mm","1,628 mm","1,635 mm",,,"앞면 ,
앞좌석 ,
뒷좌석",앞면,직렬 4기통,"2,497 cc","198/6,100 ps/rpm","25.3/4,000 kg.m/rpm",,,저공해 3종,가솔린,60 ℓ,143 g/km,,,,,,,,,3 등급,11.7 km/ℓ,14.5 km/ℓ,10.0 km/ℓ,,,,"CC (정지, 재출발) ,
고속도로 주행 보조",자동 8단,FF,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,225/55R,225/55R,18 인치,18 인치,"전방감지 ,
후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,,하이패스 내장,LED,오토 하이빔,LED,LED,,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5,2 + 3,인조가죽,"열선 ,
전동조절","열선 ,
전동조절 ,
요추받침",,,,디지털,"가죽 ,
열선 ,
틸트 ,
텔레스코픽",12.3 인치,,8,,,,,스마트 트렁크,,480 ℓ,"자동 온도조절 ,
자동 성에제거",버튼시동,전방 레인센서,"12V 파워 아울렛 ,
USB",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
현대,디 올 뉴 그랜저,2025년형 가솔린 2.5,준대형,익스클루시브 (A/T),"42,580,000원","5,035 mm","1,880 mm","1,460 mm","2,895 mm","1,628 mm","1,635 mm",,,"앞면 ,
앞좌석 ,
뒷좌석","앞면 ,
앞좌석 ,
뒷좌석 ,
뒷면",직렬 4기통,"2,497 cc","198/6,100 ps/rpm","25.3/4,000 kg.m/rpm",,,저공해 3종,가솔린,60 ℓ,143 g/km,,,,,,,,,3 등급,11.7 km/ℓ,14.5 km/ℓ,10.0 km/ℓ,,,,"CC (정지, 재출발) ,
고속도로 주행 보조",자동 8단,FF,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,225/55R,225/55R,18 인치,18 인치,"전방감지 ,
후방감지 ,
측면감지 ,
전방카메라 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰 ,
리모트 컨트롤 파킹","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,,하이패스 내장,LED,오토 하이빔,LED,LED,,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5,2 + 3,천연가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
메모리 ,
요추받침 ,
쿠션 익스텐션",,,전동식,디지털,"가죽 ,
열선 ,
틸트 ,
텔레스코픽 ,
전동 조절 ,
진동 위험 경고",12.3 인치,,8,,,,,"전동식 ,
스마트 트렁크",,480 ℓ,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
스마트폰 디지털키",전방 레인센서,"12V 파워 아울렛 ,
USB ,
스마트폰 무선 충전",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
현대,디 올 뉴 그랜저,2025년형 가솔린 2.5,준대형,캘리그래피 (A/T),"47,210,000원","5,035 mm","1,880 mm","1,460 mm","2,895 mm","1,624 mm","1,631 mm",,,"앞면 ,
앞좌석 ,
뒷좌석","앞면 ,
앞좌석 ,
뒷좌석 ,
뒷면",직렬 4기통,"2,497 cc","198/6,100 ps/rpm","25.3/4,000 kg.m/rpm",,,저공해 3종,가솔린,60 ℓ,148 g/km,,,,,,,,,4 등급,11.4 km/ℓ,14.2 km/ℓ,9.8 km/ℓ,,,,"CC (정지, 재출발) ,
고속도로 주행 보조",자동 8단,FF,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,245/45R,245/45R,19 인치,19 인치,"전방감지 ,
후방감지 ,
측면감지 ,
전방카메라 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰 ,
리모트 컨트롤 파킹","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,유,하이패스 내장,LED,오토 하이빔,LED,LED,,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5,2 + 3,나파가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
메모리 ,
요추받침 ,
쿠션 익스텐션",,,전동식,"HUD ,
디지털","가죽 ,
열선 ,
틸트 ,
텔레스코픽 ,
전동 조절 ,
진동 위험 경고",12.3 인치,BOSE,14,,,,,"전동식 ,
스마트 트렁크",,480 ℓ,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
스마트폰 디지털키",전방 레인센서,"12V 파워 아울렛 ,
USB ,
스마트폰 무선 충전",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
현대,디 올 뉴 그랜저,2025년형 가솔린 2.5,준대형,캘리그래피 (블랙익스테리어) (A/T),"47,210,000원","5,035 mm","1,880 mm","1,460 mm","2,895 mm","1,624 mm","1,631 mm",,,"앞면 ,
앞좌석 ,
뒷좌석","앞면 ,
앞좌석 ,
뒷좌석 ,
뒷면",직렬 4기통,"2,497 cc","198/6,100 ps/rpm","25.3/4,000 kg.m/rpm",,,저공해 3종,가솔린,60 ℓ,148 g/km,,,,,,,,,4 등급,11.4 km/ℓ,14.2 km/ℓ,9.8 km/ℓ,,,,"CC (정지, 재출발) ,
고속도로 주행 보조",자동 8단,FF,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,245/45R,245/45R,19 인치,19 인치,"전방감지 ,
후방감지 ,
측면감지 ,
전방카메라 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰 ,
리모트 컨트롤 파킹","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,유,하이패스 내장,LED,오토 하이빔,LED,LED,,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5,2 + 3,나파가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
메모리 ,
요추받침 ,
쿠션 익스텐션",,,전동식,"HUD ,
디지털","가죽 ,
열선 ,
틸트 ,
텔레스코픽 ,
전동 조절 ,
진동 위험 경고",12.3 인치,BOSE,14,,,,,"전동식 ,
스마트 트렁크",,480 ℓ,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
스마트폰 디지털키",전방 레인센서,"12V 파워 아울렛 ,
USB ,
스마트폰 무선 충전",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
현대,디 올 뉴 그랜저,2025년형 가솔린 2.5,준대형,캘리그래피 (블랙잉크) (A/T),"48,500,000원","5,035 mm","1,880 mm","1,460 mm","2,895 mm","1,624 mm","1,631 mm",,,"앞면 ,
앞좌석 ,
뒷좌석","앞면 ,
앞좌석 ,
뒷좌석 ,
뒷면",직렬 4기통,"2,497 cc","198/6,100 ps/rpm","25.3/4,000 kg.m/rpm",,,저공해 3종,가솔린,60 ℓ,150 g/km,,,,,,,,,4 등급,11.2 km/ℓ,13.8 km/ℓ,9.6 km/ℓ,,,,"CC (정지, 재출발) ,
고속도로 주행 보조",자동 8단,FF,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,245/40R,245/40R,20 인치,20 인치,"전방감지 ,
후방감지 ,
측면감지 ,
전방카메라 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰 ,
리모트 컨트롤 파킹","ABS ,
전자 제어 서스펜션 ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,유,하이패스 내장,LED,오토 하이빔,LED,LED,,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5,2 + 3,나파가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
메모리 ,
요추받침 ,
쿠션 익스텐션",,,전동식,"HUD ,
디지털","가죽 ,
열선 ,
틸트 ,
텔레스코픽 ,
전동 조절 ,
진동 위험 경고",12.3 인치,BOSE,14,,,,,"전동식 ,
스마트 트렁크",,480 ℓ,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
스마트폰 디지털키",전방 레인센서,"12V 파워 아울렛 ,
USB ,
스마트폰 무선 충전",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
링컨,All New Nautilus,2024년형 가솔린 2.0,대형SUV,Reserve (A/T),"77,400,000원","4,910 mm","1,950 mm","1,735 mm","2,900 mm",,,,,,,직렬 4기통,"1,995 cc","252/5,500 ps/rpm","38.0/3,000 kg.m/rpm",,,저공해 3종,가솔린,75 ℓ,188 g/km,,,,,,,,,5 등급,9.0 km/ℓ,10.9 km/ℓ,7.9 km/ℓ,,,,"CC (정지, 재출발)",자동 8단,4WD,,,,,,,21 인치,21 인치,"전방감지 ,
후방감지 ,
전방카메라 ,
후방카메라 ,
측면카메라 ,
조향연동 안내선 ,
자동주차보조","ABS ,
전자 제어 서스펜션 ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",,지원,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
커튼 ,
동승석 무릎",,유,,LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,LED,,"전동접이 ,
전동조절 ,
열선",블루투스,5,2 + 3,,"열선 ,
통풍 ,
전동조절 ,
안마기능","열선 ,
통풍 ,
전동조절 ,
메모리 ,
안마기능",,,,,"열선 ,
전동 조절",,Revel Ultima,,,,,,"전동식 ,
스마트 트렁크",,,자동 온도조절,"버튼시동 ,
원격시동","전방 레인센서 ,
후방 와이퍼","USB ,
스마트폰 무선 충전",2 존,파노라마 선루프,"전자식 ,
오토홀드","터치스크린 ,
애플 카플레이 ,
안드로이드 오토",,,
쉐보레,트래버스,2023년형 가솔린 3.6,대형SUV,LT 레더 프리미엄 (A/T),"56,400,000원","5,230 mm","2,000 mm","1,780 mm","3,073 mm","1,709 mm","1,703 mm",,,,"앞면 ,
앞좌석 ,
뒷좌석 ,
3열 ,
뒷면",V형 6기통,"3,564 cc","314/6,800 ps/rpm","36.8/2,800 kg.m/rpm",,,,가솔린,82.1 ℓ,211 g/km,,,,,,,,,5 등급,8.3 km/ℓ,10.3 km/ℓ,7.1 km/ℓ,,,,"CC (정지, 재출발)",자동 9단,AWD,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,255/55R,255/55R,20 인치,20 인치,"전방감지 ,
후방감지 ,
측면감지 ,
전방카메라 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰","ABS ,
전자 제어 서스펜션 ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
사이드 (앞) ,
커튼",,,"자동디밍 ,
카메라 뷰",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,LED,LED,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","내비게이션 ,
텔레매틱스 ,
블루투스",7,2 + 2 + 3,천연가죽,"열선 ,
전동조절 ,
요추받침","열선 ,
전동조절 ,
요추받침",,,,아날로그,열선,8 인치,BOSE,10,,,,,전동식,,651 ℓ,자동 온도조절,"버튼시동 ,
원격시동",,"12V 파워 아울렛 ,
USB ,
220V ,
스마트폰 무선 충전",3 존,,전자식,"음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
쉐보레,트래버스,2023년형 가솔린 3.6,대형SUV,RS (A/T),"58,100,000원","5,230 mm","2,000 mm","1,780 mm","3,073 mm","1,709 mm","1,703 mm",,,,"앞면 ,
앞좌석 ,
뒷좌석 ,
3열 ,
뒷면",V형 6기통,"3,564 cc","314/6,800 ps/rpm","36.8/2,800 kg.m/rpm",,,,가솔린,82.1 ℓ,211 g/km,,,,,,,,,5 등급,8.3 km/ℓ,10.3 km/ℓ,7.1 km/ℓ,,,,"CC (정지, 재출발)",자동 9단,AWD,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,255/55R,255/55R,20 인치,20 인치,"전방감지 ,
후방감지 ,
측면감지 ,
전방카메라 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰","ABS ,
전자 제어 서스펜션 ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
사이드 (앞) ,
커튼",,,"자동디밍 ,
카메라 뷰",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,LED,LED,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","내비게이션 ,
텔레매틱스 ,
블루투스",7,2 + 2 + 3,천연가죽,"열선 ,
전동조절 ,
요추받침","열선 ,
전동조절 ,
요추받침",,,,아날로그,열선,8 인치,BOSE,10,,,,,전동식,,651 ℓ,자동 온도조절,"버튼시동 ,
원격시동",,"12V 파워 아울렛 ,
USB ,
220V ,
스마트폰 무선 충전",3 존,,전자식,"음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
쉐보레,트래버스,2023년형 가솔린 3.6,대형SUV,프리미어 (A/T),"60,750,000원","5,230 mm","2,000 mm","1,780 mm","3,073 mm","1,709 mm","1,703 mm",,,,"앞면 ,
앞좌석 ,
뒷좌석 ,
3열 ,
뒷면",V형 6기통,"3,564 cc","314/6,800 ps/rpm","36.8/2,800 kg.m/rpm",,,,가솔린,82.1 ℓ,211 g/km,,,,,,,,,5 등급,8.3 km/ℓ,10.3 km/ℓ,7.1 km/ℓ,,,,"CC (정지, 재출발)",자동 9단,AWD,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,255/55R,255/55R,20 인치,20 인치,"전방감지 ,
후방감지 ,
측면감지 ,
전방카메라 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰","ABS ,
전자 제어 서스펜션 ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
사이드 (앞) ,
커튼",,,"자동디밍 ,
카메라 뷰",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,LED,LED,"전동접이 ,
전동조절 ,
열선 ,
후진 자동하향 ,
방향지시등","내비게이션 ,
텔레매틱스 ,
블루투스",7,2 + 2 + 3,천연가죽,"열선 ,
통풍 ,
전동조절 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
메모리 ,
요추받침",,,,디지털,"열선 ,
틸트 ,
텔레스코픽 ,
전동 조절",8 인치,BOSE,10,,,,,전동식,,651 ℓ,자동 온도조절,"버튼시동 ,
원격시동",,"12V 파워 아울렛 ,
USB ,
220V ,
스마트폰 무선 충전",3 존,,전자식,"음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
쉐보레,트래버스,2023년형 가솔린 3.6,대형SUV,하이 컨트리 (A/T),"66,150,000원","5,230 mm","2,000 mm","1,780 mm","3,073 mm","1,709 mm","1,703 mm",,,,"앞면 ,
앞좌석 ,
뒷좌석 ,
3열 ,
뒷면",V형 6기통,"3,564 cc","314/6,800 ps/rpm","36.8/2,800 kg.m/rpm",,,,가솔린,82.1 ℓ,211 g/km,,,,,,,,,5 등급,8.3 km/ℓ,10.3 km/ℓ,7.1 km/ℓ,,,,"CC (정지, 재출발)",자동 9단,AWD,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,255/55R,255/55R,20 인치,20 인치,"전방감지 ,
후방감지 ,
측면감지 ,
전방카메라 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰","ABS ,
전자 제어 서스펜션 ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
사이드 (앞) ,
커튼",,,"자동디밍 ,
카메라 뷰",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,LED,LED,"전동접이 ,
전동조절 ,
열선 ,
후진 자동하향 ,
방향지시등","내비게이션 ,
텔레매틱스 ,
블루투스",7,2 + 2 + 3,천연가죽,"열선 ,
통풍 ,
전동조절 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
메모리 ,
요추받침",,,,디지털,"열선 ,
틸트 ,
텔레스코픽 ,
전동 조절",8 인치,BOSE,10,,,,,전동식,,651 ℓ,자동 온도조절,"버튼시동 ,
원격시동",,"12V 파워 아울렛 ,
USB ,
220V ,
스마트폰 무선 충전",3 존,,전자식,"음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
쉐보레,트래버스,2023년형 가솔린 3.6,대형SUV,레드라인 (A/T),"62,800,000원","5,230 mm","2,000 mm","1,780 mm","3,073 mm","1,709 mm","1,703 mm",,,,"앞면 ,
앞좌석 ,
뒷좌석 ,
3열 ,
뒷면",V형 6기통,"3,564 cc","314/6,800 ps/rpm","36.8/2,800 kg.m/rpm",,,,가솔린,82.1 ℓ,211 g/km,,,,,,,,,5 등급,8.3 km/ℓ,10.3 km/ℓ,7.1 km/ℓ,,,,"CC (정지, 재출발)",자동 9단,AWD,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,255/55R,255/55R,20 인치,20 인치,"전방감지 ,
후방감지 ,
측면감지 ,
전방카메라 ,
후방카메라 ,
측면카메라 ,
어라운드 뷰","ABS ,
전자 제어 서스펜션 ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",보행자 인식 긴급제동,,"운전석 ,
동승석 ,
사이드 (앞) ,
커튼",,,"자동디밍 ,
카메라 뷰",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,LED,LED,"전동접이 ,
전동조절 ,
열선 ,
후진 자동하향 ,
방향지시등","내비게이션 ,
텔레매틱스 ,
블루투스",7,2 + 2 + 3,천연가죽,"열선 ,
통풍 ,
전동조절 ,
요추받침","열선 ,
통풍 ,
전동조절 ,
메모리 ,
요추받침",,,,디지털,"열선 ,
틸트 ,
텔레스코픽 ,
전동 조절",8 인치,BOSE,10,,,,,전동식,,651 ℓ,자동 온도조절,"버튼시동 ,
원격시동",,"12V 파워 아울렛 ,
USB ,
220V ,
스마트폰 무선 충전",3 존,,전자식,"음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
제네시스,GV60,2024년형 전기,중형SUV,스탠다드 2WD (A/T),"64,330,000원","4,515 mm","1,890 mm","1,580 mm","2,900 mm","1,633 mm","1,642 mm",,,"앞면 ,
앞좌석 ,
뒷좌석 ,
뒷면",앞면,,,,,,7.8 초,저공해 1종,전기(배터리),,,77.4 kWh,697 V,SK 온,리튬 이온,DC콤보 (7핀),AC단상 (5핀),,,2 등급,,,,451 km,,,"CC (정지, 재출발) ,
고속도로 주행 보조",자동 1단,RR,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,235/55R,235/55R,19 인치,19 인치,"전방감지 ,
후방감지 ,
후방카메라 ,
조향연동 안내선","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
경사로 밀림 방지 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조 ,
주행 조향 보조",,,"운전석 ,
동승석 ,
운전석 무릎 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,유,"자동디밍 ,
하이패스 내장",LED,오토 하이빔,LED,"LED ,
급제동 경보",,"전동접이 ,
전동조절 ,
열선 ,
퍼들램프","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5,2 + 3,인조 가죽,"열선 ,
통풍 ,
전동조절","열선 ,
통풍 ,
전동조절 ,
요추받침",,,,디지털,"열선 ,
진동 위험 경고",12.3 인치,,8,,,,,"전동식 ,
스마트 트렁크",,,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
원격시동 ,
스마트폰 디지털키",전방 레인센서,"USB ,
스마트폰 무선 충전",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토 ,
발렛모드",4.5 km/kWh,5.1 km/kWh,5.7 km/kWh
